Wavelength	BELON00198.asd
325	-2,79065507475095E-02 
326	 9,66691710493363E-02 
327	 0,138613609474983 
328	 4,17659043301099E-02 
329	 5,32221470963864E-02 
330	 9,69234739736755E-02 
331	 7,84387906302216E-02 
332	 6,41157052808291E-02 
333	 6,06035965443999E-02 
334	 6,04748717203029E-02 
335	 6,29401258802518E-02 
336	 5,24442295353314E-02 
337	-3,81189212322857E-02 
338	-0,114188605041447 
339	-0,100841781669469 
340	-1,74984098851544E-02 
341	 5,02117643415174E-02 
342	-1,31153074118843E-02 
343	 8,91898379170509E-04 
344	 0,103303449125579 
345	 0,045978460850676 
346	-1,75964094986739E-02 
347	 6,20356020335743E-02 
348	 6,70280247670342E-02 
349	 1,31387379377906E-02 
350	 3,41232706364731E-02 
351	 6,40311488245128E-02 
352	 7,43094071842274E-02 
353	 5,04503589021585E-02 
354	 1,28762028003973E-02 
355	-6,05029706686199E-03 
356	-7,14227033900424E-03 
357	 9,33385146032718E-03 
358	 5,27020158025136E-02 
359	 6,46164617215889E-02 
360	 2,75187753496688E-02 
361	 2,22434204860938E-02 
362	 3,33819624828951E-02 
363	 2,62587337930784E-02 
364	 2,54971541041196E-02 
365	 3,12969909738618E-02 
366	 2,32139897276638E-02 
367	 2,50611775466684E-02 
368	 4,51931854200477E-02 
369	 3,20111156065883E-02 
370	 6,50387026082422E-03 
371	 2,00283442122738E-02 
372	 2,52444124612772E-02 
373	 1,50878825776304E-02 
374	 2,04312954783724E-02 
375	 2,17726485193645E-02 
376	 6,82665811344758E-03 
377	 1,33001192806258E-02 
378	 3,38696331153239E-02 
379	 0,042984156582866 
380	 4,07656840131006E-02 
381	 2,95582023739243E-02 
382	 2,65476544647135E-02 
383	 0,026786478952351 
384	 2,40131890981252E-02 
385	 1,29627929438935E-02 
386	 3,06013041385246E-03 
387	 1,99548920935294E-02 
388	 4,02504198803137E-02 
389	 0,050897527571687 
390	 3,91724994458899E-02 
391	 2,42362909196438E-02 
392	 2,94234910452263E-02 
393	 3,20805256467978E-02 
394	 2,87238009145751E-02 
395	 2,30467846618042E-02 
396	 2,16525655574121E-02 
397	 2,75058978965855E-02 
398	 3,35404071813327E-02 
399	 3,94395898974131E-02 
400	 4,69867549820175E-02 
401	 4,16974617057456E-02 
402	 0,026287295437765 
403	 0,02368481398452 
404	 2,47792185413346E-02 
405	 0,023010167746299 
406	 2,06516861885488E-02 
407	 1,95715016854032E-02 
408	 2,26673596167393E-02 
409	 2,78651749989059E-02 
410	 3,36033412297907E-02 
411	 3,66479398569697E-02 
412	 3,57267712037108E-02 
413	 3,02845019517412E-02 
414	 2,20072462573447E-02 
415	 1,65155344444728E-02 
416	 2,74406693791659E-02 
417	 3,50920223671591E-02 
418	 3,19388287258979E-02 
419	 2,52644125742197E-02 
420	 2,07323729759329E-02 
421	 2,44025447145315E-02 
422	 2,71699471549222E-02 
423	 2,69013488089966E-02 
424	 2,36864750327044E-02 
425	 2,37023853451579E-02 
426	 2,96741539880843E-02 
427	 3,12406942407675E-02 
428	 2,86875025395476E-02 
429	 2,45342949636019E-02 
430	 2,39072531497338E-02 
431	 2,75821421802281E-02 
432	 3,10763932746199E-02 
