Wavelength	PENFOUL00685.asd
325	 0,149742053184163 
326	 0,230531864173333 
327	 0,247630503414838 
328	 0,158195554582284 
329	 2,27073560492809E-02 
330	 2,31193338859254E-02 
331	 0,208040337629917 
332	 0,225248060581491 
333	 0,148215218290706 
334	 0,173435156203537 
335	 0,151295032498162 
336	 6,92063986704062E-02 
337	 6,27909438212569E-02 
338	 0,124254772351041 
339	 0,214279411964327 
340	 0,228905296256087 
341	 0,191646117429963 
342	 0,155516467519864 
343	 0,123043299487467 
344	 9,72969689125672E-02 
345	 7,31599217900922E-02 
346	 5,98364783917875E-02 
347	 6,25732104979897E-02 
348	 4,75464119895714E-02 
349	 2,76947344198619E-02 
350	 5,76857265466424E-02 
351	 6,04224738521696E-02 
352	 1,65050688836827E-02 
353	 1,78776821480982E-02 
354	 0,038042885630849 
355	 4,21675922202161E-02 
356	 4,41754696479181E-02 
357	 4,99364481549286E-02 
358	 7,09696108536868E-02 
359	 8,25562367620953E-02 
360	 7,65360532222921E-02 
361	 0,063409402722667 
362	 5,88424597967262E-02 
363	 8,32846835685605E-02 
364	 6,81961910712761E-02 
365	 2,18115623503805E-02 
366	 3,05554683179242E-02 
367	 0,063938832166227 
368	 9,49945741521707E-02 
369	 7,88082056351953E-02 
370	 4,19369666978537E-02 
371	 4,26270225064949E-02 
372	 3,68004070359064E-02 
373	 2,69159830795345E-02 
374	 8,22688669474556E-02 
375	 0,102776205859321 
376	 3,09658470507436E-02 
377	 2,94892688256678E-02 
378	 7,30367381600852E-02 
379	 4,85251877458877E-02 
380	 3,89347869456538E-02 
381	 6,29555849353248E-02 
382	 7,38416457189441E-02 
383	 7,02171941352778E-02 
384	 5,39962781887185E-02 
385	 4,10427272134342E-02 
386	 3,50452647849434E-02 
387	 3,27038864371445E-02 
388	 4,03520519719388E-02 
389	 5,49230625691937E-02 
390	 4,92323525278327E-02 
391	 4,21266583253618E-02 
392	 5,77464822074503E-02 
393	 5,76044002258167E-02 
394	 4,10948766524525E-02 
395	 2,91380091096084E-02 
396	 2,61286711180412E-02 
397	 3,29262474300571E-02 
398	 3,55051393203401E-02 
399	 3,36848384031647E-02 
400	 3,04393659199988E-02 
401	 1,94229905428056E-02 
402	 6,80924619446438E-03 
403	 2,06595421989689E-02 
404	 3,74110145282521E-02 
405	 4,09057793420799E-02 
406	 3,27053848542801E-02 
407	 2,14917860912252E-02 
408	 2,45249976259528E-02 
409	 2,96179190374759E-02 
410	 3,28181118054136E-02 
411	 3,51055446751156E-02 
412	 3,45979398344217E-02 
413	 0,029814255589097 
414	 2,47783581452354E-02 
415	 2,17565233661839E-02 
416	 2,52692001570925E-02 
417	 2,43098731658791E-02 
418	 1,69796057627753E-02 
419	 2,06414957959502E-02 
420	 2,74001616970145E-02 
421	 0,026083512149703 
422	 2,49226681707236E-02 
423	 2,55719130504437E-02 
424	 2,72041445168833E-02 
425	 2,80579246027898E-02 
426	 2,70740219844633E-02 
427	 2,48389266717095E-02 
428	 2,22224356025309E-02 
