Wavelength	GRA-BER00052.asd
325	 0,158592556435305 
326	 0,241572015017434 
327	 0,156291916490028 
328	-1,66065879428216E-02 
329	 0,030536206774627 
330	 7,68953996401953E-02 
331	-5,08802228653999E-02 
332	 2,44411503112956E-02 
333	 0,185388309562355 
334	 0,161743233481395 
335	 4,98553751412003E-02 
336	-5,87791449083724E-02 
337	 2,36595890261634E-02 
338	 0,103269880547147 
339	 4,37140167435448E-02 
340	 5,31059875596442E-02 
341	 0,102495837477232 
342	 4,57701708773427E-02 
343	 2,82386915362514E-04 
344	 1,24016572338401E-02 
345	 5,92971702793639E-02 
346	 0,106695710505641 
347	 0,120585532489085 
348	 0,105106578745591 
349	 7,70093346898462E-02 
350	 7,92166655955343E-02 
351	 0,084687811907945 
352	 8,13411678993966E-02 
353	 6,81668512412217E-02 
354	 5,86319167727013E-02 
355	 7,04865854628268E-02 
356	 8,04784761323701E-02 
357	 8,22269755784079E-02 
358	 6,54594427780267E-02 
359	 6,80972032310537E-02 
360	 9,86865198803586E-02 
361	 9,29774212708563E-02 
362	 6,90056319612232E-02 
363	 6,11534733422794E-02 
364	 4,76729813114253E-02 
365	 3,32451832262939E-02 
366	 4,51020597103486E-02 
367	 6,49353153357839E-02 
368	 7,82570510775381E-02 
369	 7,98921524087937E-02 
370	 6,78334507747496E-02 
371	 3,72662897621422E-02 
372	 1,21669381159915E-02 
373	 8,24288608849799E-03 
374	 3,47217596567698E-02 
375	 6,65528665099892E-02 
376	 8,45079687989841E-02 
377	 8,11593395146019E-02 
378	 6,56813408146364E-02 
379	 5,76651052173111E-02 
380	 5,30968199017926E-02 
381	 5,18865113074761E-02 
382	 5,31874263990503E-02 
383	 5,99072973187338E-02 
384	 0,07295069686029 
385	 5,52094374529363E-02 
386	 2,30377016977486E-02 
387	 3,98722845776218E-02 
388	 5,41611452260586E-02 
389	 0,048972832769637 
390	 4,45941525230574E-02 
391	 4,20131555963624E-02 
392	 4,03973509933775E-02 
393	 6,51103205534133E-02 
394	 9,70405877356767E-02 
395	 6,94559518786289E-02 
396	 0,043105771842847 
397	 0,048894838985154 
398	 0,045092727971155 
399	 3,69144241708756E-02 
400	 3,79927207603427E-02 
401	 4,99451528180024E-02 
402	 6,51288595715086E-02 
403	 5,71023735061101E-02 
404	 4,85124068741635E-02 
405	 5,42915719769914E-02 
406	 5,76825910388822E-02 
407	 5,71440189132227E-02 
408	 0,053434902944106 
409	 5,73572413109696E-02 
410	 6,70145921126132E-02 
411	 5,87488097692179E-02 
412	 0,045225997180736 
413	 3,97820122279949E-02 
414	 4,57491003509325E-02 
415	 5,73940674860682E-02 
416	 6,03778244689242E-02 
417	 6,10866664207753E-02 
418	 6,15418980757093E-02 
419	 5,87437393058631E-02 
420	 5,51729152258342E-02 
421	 0,054030301991025 
422	 5,41413296936167E-02 
423	 5,51348098053232E-02 
424	 5,61780697740441E-02 
425	 5,98872805417021E-02 
426	 6,64052763979296E-02 
427	 6,34932084796288E-02 
428	 5,70646222951132E-02 
429	 6,04494309285191E-02 
430	 0,063745748671876 
431	 6,41026967090036E-02 
432	 6,23281635809806E-02 
433	 6,07953466756894E-02 
434	 6,13141212293147E-02 
435	 0,058455295140838 
436	 5,42961488263161E-02 
437	 5,62526584200324E-02 
438	 6,04372988985457E-02 
439	 6,45994544990888E-02 
440	 6,60268363416785E-02 
441	 6,46877945280809E-02 
442	 6,09432597959171E-02 
443	 5,90699061112511E-02 
444	 5,96210640891302E-02 
445	 0,059494751218418 
446	 6,21292937302424E-02 
447	 6,83634211687514E-02 
448	 6,64337023528879E-02 
449	 6,11207341744925E-02 
450	 6,41100501789488E-02 
451	 6,75442042536607E-02 
452	 0,068670973743915 
453	 6,60674423477045E-02 
454	 6,40166079255523E-02 
455	 6,64011500063807E-02 
456	 6,87924851452966E-02 
457	 6,98512281805903E-02 
458	 6,86840439479727E-02 
459	 0,066622330420385 
460	 6,47922393306458E-02 
461	 6,55781421842557E-02 
462	 6,76883834520172E-02 
463	 6,91320917769927E-02 
464	 6,83757171094138E-02 
465	 6,62750031054127E-02 
466	 6,72847919526358E-02 
467	 0,068743213852426 
468	 6,89426466145593E-02 
469	 6,97662099379136E-02 
470	 7,07794178065207E-02 
471	 7,05770728013595E-02 
472	 7,10569474996357E-02 
473	 7,21130830541469E-02 
474	 7,00248929951188E-02 
475	 0,068320017081706 
476	 0,070527721385471 
477	 7,30834933124897E-02 
478	 7,42435429273631E-02 
479	 0,071109570781538 
480	 6,89922601969705E-02 
481	 7,03108381045588E-02 
482	 0,072504011541804 
483	 7,36416670904568E-02 
484	 7,13067389628854E-02 
485	 7,06732522381322E-02 
486	 7,20959905069652E-02 
487	 7,08068588370254E-02 
488	 7,04025445879022E-02 
489	 7,34091175247857E-02 
490	 0,076208644436387 
491	 7,77914177409919E-02 
492	 7,73663501042443E-02 
493	 7,67560803112175E-02 
494	 7,63669583994673E-02 
495	 7,40244102486427E-02 
496	 7,22567905350883E-02 
497	 7,39927793060125E-02 
498	 7,49652153331091E-02 
499	 7,47784926611666E-02 
500	 7,54510844012655E-02 
501	 7,62258225206375E-02 
502	 7,67738029478221E-02 
503	 7,80887652242275E-02 
504	 7,93025950364508E-02 
505	 7,86884879778519E-02 
506	 7,83271108040202E-02 
507	 7,89543273794969E-02 
508	 8,08809292487374E-02 
509	 0,081987295311749 
510	 8,05533906751121E-02 
511	 8,03348623555337E-02 
512	 8,11602500601325E-02 
513	 8,05002454269815E-02 
514	 8,02580895747156E-02 
515	 8,11072539019423E-02 
516	 8,18134026393997E-02 
517	 8,24703351235291E-02 
518	 8,34272699033192E-02 
519	 8,33086677637515E-02 
520	 8,24210824971981E-02 
521	 8,31234878216946E-02 
522	 8,41126320794615E-02 
523	 8,44507397960077E-02 
524	 8,51402669671605E-02 
525	 8,57993204917741E-02 
526	 8,52412762247126E-02 
527	 8,45056180807476E-02 
528	 8,43298348535312E-02 
529	 8,64804046776198E-02 
530	 0,088454196751746 
531	 0,087366923292934 
532	 8,69539280274814E-02 
533	 8,76510527142699E-02 
534	 8,79472541367386E-02 
535	 8,81441217204416E-02 
536	 0,088409521859992 
537	 8,87754419637456E-02 
538	 8,91170504477858E-02 
539	 8,91657355592461E-02 
540	 8,94485213687865E-02 
541	 9,00380955700587E-02 
542	 9,04111925953991E-02 
543	 9,08233547273022E-02 
544	 9,15415994200929E-02 
545	 9,25216965517424E-02 
546	 9,34157527166443E-02 
547	 0,093341492798291 
548	 9,30874527241594E-02 
549	 9,31041361167602E-02 
550	 9,34936381984055E-02 
551	 9,40733490149461E-02 
552	 9,45498588546221E-02 
553	 9,48283765739362E-02 
554	 9,47456163546175E-02 
555	 9,36254206599133E-02 
556	 9,33727588668245E-02 
557	 9,53527891712847E-02 
558	 9,59195907047132E-02 
559	 9,53620960241454E-02 
560	 9,61580190964668E-02 
561	 9,69445735516663E-02 
562	 9,71973397428641E-02 
563	 9,69839473201222E-02 
564	 9,68901277997468E-02 
565	 9,76597231752943E-02 
566	 9,83210588148565E-02 
567	 9,86373744699648E-02 
568	 9,87261339183779E-02 
569	 0,098983410865184 
570	 9,95982819629453E-02 
571	 9,94131713426959E-02 
572	 0,099000638802435 
573	 0,100059927736262 
574	 0,100646615297846 
575	 0,100330840281758 
576	 0,100842379929148 
577	 0,101205251949027 
578	 0,100256947411619 
579	 0,100785166437721 
580	 0,102366519520604 
581	 0,101575491958262 
582	 0,10082856830289 
583	 0,101481823293813 
584	 0,102686442142925 
585	 0,10366602478758 
586	 0,103298340545966 
587	 0,102646807664512 
588	 0,102247465964369 
589	 0,102781339518557 
590	 0,103263669793409 
591	 0,102822089792022 
592	 0,103136617062306 
593	 0,104104859975717 
594	 0,104616540719891 
595	 0,104770618196552 
596	 0,104570302232487 
597	 0,103935234540718 
598	 0,103461820814614 
599	 0,10400735509196 
600	 0,104735892429659 
601	 0,105234981107489 
602	 0,104855101251588 
603	 0,104982565867888 
604	 0,106499850238321 
605	 0,106198401128829 
606	 0,104676624748572 
607	 0,104698093319626 
608	 0,104997474631092 
609	 0,105156842601942 
610	 0,105305962398171 
611	 0,105357039019943 
612	 0,10520705564603 
613	 0,10541304914887 
614	 0,106016062580302 
615	 0,106754969674064 
616	 0,107091696240408 
617	 0,106706330656121 
618	 0,106106714485673 
619	 0,10567931578632 
620	 0,105964213532792 
621	 0,106425065412042 
622	 0,106850547181593 
623	 0,107193602919063 
624	 0,107617785783395 
625	 0,108271716013938 
626	 0,108457713753118 
627	 0,108213551560202 
628	 0,108099419556482 
629	 0,107974092951743 
630	 0,107834061834035 
631	 0,108025126327962 
632	 0,108396357974328 
633	 0,108675535544661 
634	 0,108427404274335 
635	 0,107895026548522 
636	 0,108683265198014 
637	 0,109389041574579 
638	 0,108877802864859 
639	 0,109011679776124 
640	 0,109670944204785 
641	 0,109675087439309 
642	 0,109707664279494 
643	 0,109961418367567 
644	 0,109978491927693 
645	 0,109870617235179 
646	 0,109828816203695 
647	 0,110250199698599 
648	 0,110836408033701 
649	 0,110142793839813 
650	 0,109718854285512 
651	 0,110448414273714 
652	 0,110164299689374 
653	 0,109367884095474 
654	 0,109722436216652 
655	 0,110236050526677 
656	 0,110427575332829 
657	 0,109648829851125 
658	 0,108768527202981 
659	 0,108698031512581 
660	 0,108447066710212 
661	 0,107928299033112 
662	 0,107440786988523 
663	 0,107263391798132 
664	 0,107505554676561 
665	 0,107784452154865 
666	 0,107907409296563 
667	 0,107669501802993 
668	 0,10736599193643 
669	 0,107179276055291 
670	 0,107430362794587 
671	 0,107587503519105 
672	 0,107279356319149 
673	 0,107427854069889 
674	 0,108005710249255 
675	 0,108594100381614 
676	 0,109029656902787 
677	 0,109281147812232 
678	 0,109763948581836 
679	 0,110170941717155 
680	 0,1101106177902 
681	 0,110373230447454 
682	 0,11093227783629 
683	 0,111045803580999 
684	 0,111199865345555 
685	 0,111697453323798 
686	 0,112524133629999 
