Wavelength	GRA-VIE-00143.asd
325	 9,31691403691033E-02 
326	 0,043918932373287 
327	 6,20915149585568E-02 
328	 0,117131278398625 
329	 0,177158845224469 
330	 0,16952743356542 
331	-3,33672521102719E-03 
332	-0,017792623337109 
333	 8,71335310628891E-02 
334	 8,11354592337479E-02 
335	 0,02574972969897 
336	-4,43253795023433E-02 
337	 3,77686417234452E-02 
338	 9,95038796610506E-02 
339	-1,17355545619564E-02 
340	-3,38139291653776E-02 
341	 5,3468869267691E-03 
342	-6,45211322217914E-03 
343	-1,65120698947607E-02 
344	-1,17459111193701E-02 
345	-2,35590985268913E-02 
346	-2,44022169619895E-02 
347	 7,71734117816764E-03 
348	 3,58600667049931E-02 
349	 4,25992414456109E-02 
350	-5,68898630456193E-04 
351	-1,15794007573201E-02 
352	 1,80669450635048E-02 
353	-3,07785909377407E-02 
354	-7,87593335996047E-02 
355	-2,08673037627196E-02 
356	-5,8860091849021E-03 
357	-2,47979358752952E-02 
358	 2,04122148059363E-02 
359	 5,16705353310195E-02 
360	 3,19057781069221E-02 
361	 6,80676136614399E-03 
362	-7,00722338927164E-03 
363	 5,24547860554735E-03 
364	 1,27598163973217E-02 
365	 1,00566021816142E-02 
366	 9,59855636786229E-03 
367	 1,44810950191575E-02 
368	 2,38099725364183E-02 
369	 1,93551647723727E-02 
370	 8,30176936858368E-03 
371	 7,46108045877587E-03 
372	 8,06455707385132E-03 
373	 9,56884160964731E-03 
374	 2,13209767723573E-02 
375	 2,41761620161529E-02 
376	 7,18012828508469E-03 
377	 1,87758661977135E-02 
378	 4,39350390380517E-02 
379	 4,17714184951004E-02 
380	 3,62335707910791E-02 
381	 3,61632158809259E-02 
382	 4,90664677912454E-02 
383	 5,87254739420124E-02 
384	 4,85731878739629E-02 
385	 2,98724706401072E-02 
386	 1,39214783545403E-02 
387	 2,77831946823624E-02 
388	 3,00674604174353E-02 
389	 1,07706276207108E-02 
390	 1,13430847844263E-02 
391	 2,42817112224447E-02 
392	 3,59895597229335E-02 
393	 0,04158083905038 
394	 3,73601911439588E-02 
395	 1,41830392397135E-02 
396	 1,44994328537971E-03 
397	 1,26079443201274E-02 
398	 1,39985536699735E-02 
399	 1,15822171742694E-02 
400	 1,98801778188859E-02 
401	 2,28808424200282E-02 
402	 1,93920380677382E-02 
403	 2,05563466122191E-02 
404	 2,11066805514875E-02 
405	 1,85149041459762E-02 
406	 2,62410565800985E-02 
407	 3,68029590073073E-02 
408	 3,16491284997466E-02 
409	 3,04697390994694E-02 
410	 3,62547876222391E-02 
411	 3,33419546059353E-02 
412	 3,15181572375462E-02 
413	 3,93742886770739E-02 
414	 3,82844310172191E-02 
415	 2,92410798007794E-02 
416	 2,23825751354902E-02 
417	 2,26076417116983E-02 
418	 2,94116206009808E-02 
419	 2,53207141867233E-02 
420	 1,89616878489933E-02 
421	 2,28674159368102E-02 
422	 2,69132213432035E-02 
423	 2,88176271478949E-02 
424	 2,97993126487331E-02 
425	 0,027117260262575 
426	 2,05972082448097E-02 
427	 2,31014964545387E-02 
428	 3,07273183826867E-02 
429	 3,36361016599396E-02 
430	 3,54776791768244E-02 
431	 0,035854306284913 
432	 2,86230964867134E-02 
433	 2,47425802688279E-02 
434	 3,31487285584153E-02 
435	 3,53128035303031E-02 
436	 3,16852651482235E-02 
437	 3,19483615736644E-02 
438	 3,29361278481414E-02 
439	 3,38164178677648E-02 
440	 3,67507097025384E-02 
441	 3,74277537424664E-02 
442	 3,04159250752118E-02 
443	 0,028860057342693 
444	 3,32426026035857E-02 
445	 3,40211775474149E-02 
446	 3,16188628885533E-02 
447	 2,71851946549334E-02 
448	 0,028763831147596 
449	 3,31855616377754E-02 
450	 3,24535972368033E-02 
451	 3,19443236821834E-02 
452	 3,30528237805179E-02 
453	 3,46418550683453E-02 
454	 3,61038761265963E-02 
455	 3,68499001205322E-02 
456	 3,62915482998076E-02 
