Wavelength	BEL100018.asd
325	 1,19251391802578E-02 
326	 1,48472995884594E-02 
327	 1,33328749780113E-02 
328	 8,92792240795572E-03 
329	 1,24073659583784E-02 
330	 0,016752963535314 
331	 1,66408956399354E-02 
332	 1,65861328582044E-02 
333	 1,60347467115535E-02 
334	 1,18767013338608E-02 
335	 1,02709537512575E-02 
336	 0,012104845198351 
337	 1,18030461973427E-02 
338	 1,12400793986419E-02 
339	 1,22518507255604E-02 
340	 1,32186619883416E-02 
341	 1,42220364581424E-02 
342	 1,66365389227153E-02 
343	 1,63521260677007E-02 
344	 1,31937812747973E-02 
345	 1,35666794038976E-02 
346	 1,43996490402981E-02 
347	 1,24390733052778E-02 
348	 0,011724476125743 
349	 1,23576121607962E-02 
350	 1,27899558932992E-02 
351	 1,28660054922587E-02 
352	 1,26653506244355E-02 
353	 0,013369373130993 
354	 1,41671725166732E-02 
355	 0,014008607069262 
356	 1,41786583600382E-02 
357	 1,45198172523349E-02 
358	 1,35597351105784E-02 
359	 1,30788360747987E-02 
360	 1,38742463433772E-02 
361	 1,46001411667275E-02 
362	 0,014907574702519 
363	 1,45811706969469E-02 
364	 1,39085558992491E-02 
365	 1,32329008107652E-02 
366	 1,34099426604272E-02 
367	 1,33018415891456E-02 
368	 1,23474763131173E-02 
369	 1,23180004303591E-02 
370	 1,30776292603001E-02 
371	 1,39738349775051E-02 
372	 1,40622668772418E-02 
373	 1,33564447978011E-02 
374	 1,36770481059741E-02 
375	 1,36285825692154E-02 
376	 1,21867565719764E-02 
377	 1,22125241883941E-02 
378	 1,34093210825637E-02 
379	 1,38744471099462E-02 
380	 1,44540441552156E-02 
381	 1,52162437827613E-02 
382	 1,54565324262918E-02 
383	 1,48276310101116E-02 
384	 1,31772679215784E-02 
385	 1,34747284003896E-02 
386	 1,50130543676853E-02 
387	 0,014265629918269 
388	 1,35973767433328E-02 
389	 1,37716120187772E-02 
390	 1,35221163792925E-02 
391	 0,01320636980553 
392	 1,33576854116699E-02 
393	 1,37588582659123E-02 
394	 1,40464960037528E-02 
395	 1,32866973148622E-02 
396	 0,012941772348214 
397	 1,36075293416588E-02 
398	 1,41951781720706E-02 
399	 1,45639198877564E-02 
400	 1,47195606988082E-02 
401	 1,47567127207873E-02 
402	 1,47063455179107E-02 
403	 1,45614967275734E-02 
404	 1,43135879042279E-02 
405	 1,40184576722759E-02 
406	 1,43438961510143E-02 
407	 1,48862581035079E-02 
408	 1,46260473091938E-02 
409	 1,43467086102509E-02 
410	 1,42580515171018E-02 
411	 1,41121263324035E-02 
412	 1,39451736653064E-02 
413	 1,38188543308374E-02 
414	 1,41646826673182E-02 
415	 1,47208313029628E-02 
416	 1,46405562262887E-02 
417	 1,44147214504787E-02 
418	 1,42532420879824E-02 
419	 1,40160646987445E-02 
420	 1,39309411287868E-02 
421	 1,43047202131048E-02 
422	 1,43670470854645E-02 
423	 1,41257260563793E-02 
424	 1,43390711021839E-02 
425	 1,45571027043598E-02 
426	 0,014497297452263 
427	 1,44829253133228E-02 
428	 0,014531783386071 
429	 0,014584077438075 
430	 1,46475071316385E-02 
431	 1,47188908873924E-02 
432	 1,48022227071717E-02 
433	 1,48584781912357E-02 
434	 1,48438410801095E-02 
435	 1,45204452373473E-02 
436	 1,41552411092953E-02 
437	 1,45105880234852E-02 
438	 1,48702439881103E-02 
439	 1,49535705454248E-02 
440	 1,49901275472454E-02 
441	 1,50920792777775E-02 
442	 1,53757699099178E-02 
443	 1,52549183598918E-02 
444	 0,014851175840911 
445	 0,015056317554315 
446	 1,52581954365594E-02 
447	 1,51099480693904E-02 
448	 0,015123869567773 
449	 1,53448787562061E-02 
450	 1,57618500931247E-02 
451	 1,58500185985002E-02 
452	 1,55749278038992E-02 
453	 1,57054255220793E-02 
454	 1,58711088280794E-02 
455	 1,56990240585068E-02 
456	 1,56707136760357E-02 
457	 1,58494099098122E-02 
458	 1,61925997158321E-02 
459	 1,62666745829089E-02 
460	 1,59469274645496E-02 
461	 1,58825650168435E-02 
462	 1,59623627513469E-02 
463	 1,59346718714654E-02 
464	 1,60114937750398E-02 
465	 1,61408471634791E-02 
466	 1,59238169905259E-02 
467	 1,58052088481769E-02 
468	 1,60793167094377E-02 
469	 1,63725031920748E-02 
470	 1,65015725873452E-02 
471	 1,61890889378383E-02 
472	 1,61707770031005E-02 
473	 1,65582605051683E-02 
474	 1,65467210550257E-02 
475	 0,01637058271658 
476	 1,63262387868831E-02 
477	 1,66330079320945E-02 
478	 1,70370391362131E-02 
479	 1,66557630928897E-02 
480	 1,64258657363824E-02 
481	 1,67311970600755E-02 
482	 1,67519978173253E-02 
483	 1,66943378933658E-02 
484	 1,70468982015741E-02 
485	 1,70290165367168E-02 
486	 1,65462063029928E-02 
487	 1,61371637604412E-02 
488	 1,61861286638375E-02 
489	 1,68546497083954E-02 
490	 1,66944866546119E-02 
491	 1,60703145465129E-02 
492	 0,016411593326814 
493	 1,66467586097864E-02 
494	 1,65083719148454E-02 
495	 1,66966057220866E-02 
496	 1,68753296221489E-02 
497	 1,66054785334852E-02 
498	 1,68465551033223E-02 
499	 1,73957594908258E-02 
500	 1,67589921940545E-02 
501	 1,63124734142112E-02 
502	 0,016823720620228 
503	 1,71495285941357E-02 
504	 1,72481317125048E-02 
505	 1,73411177452771E-02 
506	 1,74075658998774E-02 
507	 1,74570566537376E-02 
508	 1,74717932883556E-02 
509	 1,76148900036095E-02 
510	 1,80133195619918E-02 
511	 1,82162967753328E-02 
512	 1,82623359174177E-02 
513	 1,85100364368888E-02 
514	 1,87981774166906E-02 
515	 0,019043617817809 
516	 1,92216268006597E-02 
517	 0,019291996906527 
518	 1,91936361095938E-02 
519	 1,94895853366274E-02 
520	 2,00753998281468E-02 
521	 2,00557201612513E-02 
522	 1,99178029433479E-02 
523	 2,00153985247705E-02 
524	 2,00763503036939E-02 
525	 2,01504146204797E-02 
526	 2,04728397799086E-02 
527	 0,020660233681032 
528	 2,05886329891769E-02 
529	 2,04252562988052E-02 
530	 2,03318150284754E-02 
531	 2,04701845436489E-02 
532	 2,04888346244082E-02 
533	 2,03840759053962E-02 
534	 2,04321719554979E-02 
535	 2,05118774045889E-02 
536	 2,05393516167284E-02 
537	 2,04416796220059E-02 
538	 2,03436076040668E-02 
539	 2,05113235555776E-02 
540	 0,020623240412541 
541	 2,06230987006263E-02 
542	 2,08002348606896E-02 
543	 2,09790380157901E-02 
544	 0,020984682708573 
545	 2,11462595045181E-02 
546	 0,021393972772057 
547	 2,13014847913032E-02 
548	 2,13551099381124E-02 
549	 2,17241825506986E-02 
550	 2,17681642841848E-02 
551	 2,16155151582504E-02 
552	 2,15776964970629E-02 
553	 2,17311455871145E-02 
554	 2,19784799563339E-02 
555	 2,17910325123948E-02 
556	 2,15468534724729E-02 
557	 2,15630020023857E-02 
558	 2,12883309491605E-02 
559	 2,08813772707705E-02 
560	 2,10073333550093E-02 
561	 2,11806466960087E-02 
562	 2,11946015569216E-02 
563	 2,11157686613444E-02 
564	 2,09819249375012E-02 
565	 2,08377328510913E-02 
566	 2,08392057984857E-02 
567	 2,09494291691945E-02 
568	 2,08227409947599E-02 
569	 2,07892163807218E-02 
570	 2,10937935075889E-02 
571	 2,15989039617087E-02 
572	 2,20405633458017E-02 
573	 2,18403837696023E-02 
574	 2,21485245893693E-02 
575	 2,31649542870109E-02 
576	 2,34644854426763E-02 
577	 2,35743246970071E-02 
578	 2,42084329554837E-02 
579	 2,48048320410978E-02 
580	 0,025237510523627 
581	 2,55432681618915E-02 
582	 2,57724520784532E-02 
583	 2,59907915733502E-02 
584	 2,64024847819068E-02 
585	 2,69156261854814E-02 
586	 2,73091516591747E-02 
587	 2,78047684320471E-02 
588	 2,83430919746643E-02 
589	 2,82200418573202E-02 
590	 2,81063778865217E-02 
591	 2,86806652857801E-02 
592	 2,89220757007877E-02 
593	 2,87311822333167E-02 
594	 2,83091361096357E-02 
595	 2,82750009376116E-02 
596	 2,88189384138846E-02 
597	 2,89933172534343E-02 
598	 2,88736645577401E-02 
599	 2,87241049864405E-02 
600	 0,028676149083235 
601	 2,86625500343721E-02 
602	 2,82024901801147E-02 
603	 2,77731270032528E-02 
604	 2,77417080627215E-02 
605	 2,77978194568766E-02 
606	 2,77802505219207E-02 
607	 2,73970001213123E-02 
608	 2,71841757870289E-02 
609	 2,72804308887761E-02 
610	 2,71024633258344E-02 
611	 2,67852033808115E-02 
612	 2,65655470987164E-02 
613	 2,63555258321962E-02 
614	 2,61185598850328E-02 
615	 0,025757380587556 
616	 2,55194010908237E-02 
617	 2,55379673117177E-02 
618	 2,53978610312186E-02 
619	 2,52168018143285E-02 
620	 2,53652108221953E-02 
621	 2,54510365212069E-02 
622	 2,53494279527899E-02 
