Wavelength	CAMFROU00657.asd
325	-0,107731866873383 
326	 8,30081030469557E-02 
327	 0,101905782751667 
328	-3,56445702492277E-02 
329	 2,72253270473633E-02 
330	 8,86010726117124E-02 
331	 1,88888192993344E-02 
332	 6,55546957842547E-02 
333	 0,189291708354008 
334	 0,211011885965466 
335	 0,176743889569596 
336	 0,111228897957738 
337	 4,98929404877423E-02 
338	 5,69837134853214E-02 
339	 0,158662475652893 
340	 0,137832204273059 
341	 2,29667157892901E-02 
342	 1,89104698628098E-02 
343	 6,17212133350809E-03 
344	-3,34551285925057E-02 
345	 1,79643112799314E-02 
346	 8,08640712357282E-02 
347	 0,104303960301238 
348	 8,67757928928224E-02 
349	 4,42018815946775E-02 
350	 3,60432991141289E-02 
351	 2,02101419755342E-02 
352	-6,65547126154802E-03 
353	 5,17581999873295E-02 
354	 9,46718110893753E-02 
355	 1,94228508866683E-02 
356	-1,31842789132084E-03 
357	 3,45320385438407E-02 
358	 2,40237610723305E-02 
359	 3,11989948845354E-02 
360	 6,93680488533657E-02 
361	 3,04340765783445E-02 
362	-1,87850331178437E-02 
363	 3,46309718091316E-02 
364	 5,29952305691148E-02 
365	 2,21928930129654E-02 
366	 4,60264674574294E-03 
367	 7,90765178144479E-03 
368	 3,25451031000203E-02 
369	 3,07833843131364E-02 
370	 1,90302813258525E-02 
371	 3,35730719741615E-02 
372	 0,036793063992738 
373	 2,09246404735921E-02 
374	-3,1756458640278E-03 
375	-8,28860589982421E-03 
376	 2,13305411576382E-02 
377	 1,65834664449164E-02 
378	-3,24826974021228E-03 
379	 2,40071574790767E-02 
380	 4,16506240557439E-02 
381	 3,52792974131848E-02 
382	 0,041971703503171 
383	 4,87438351845132E-02 
384	 4,24619628987471E-02 
385	 3,71672443279155E-02 
386	 0,032092575977928 
387	 1,73992700571039E-02 
388	 1,47982118568158E-02 
389	 2,89602026121908E-02 
390	 0,043554903826654 
391	 4,27738262644447E-02 
392	 9,48312569954742E-03 
393	 1,13368360425609E-02 
394	 4,11828875111729E-02 
395	 3,41226210381754E-02 
396	 2,16506470978245E-02 
397	 2,00966323311482E-02 
398	 2,25492830446784E-02 
399	 2,54055118306594E-02 
400	 2,44563104042366E-02 
401	 1,94034823228329E-02 
402	 1,47624983459101E-02 
403	 2,76802360826747E-02 
404	 3,55009500336806E-02 
405	 2,52765209977582E-02 
406	 0,027518609857743 
407	 3,46702625530001E-02 
408	 2,12454625803086E-02 
409	 1,81100613295154E-02 
410	 2,81657748105263E-02 
411	 2,25323556002372E-02 
412	 1,33563275339673E-02 
413	 1,35296466860451E-02 
414	 0,017645526196977 
415	 2,20470697764772E-02 
416	 1,99825101307676E-02 
417	 2,21126339335251E-02 
418	 2,97159352152409E-02 
419	 2,29246890250289E-02 
420	 1,42965209168868E-02 
421	 2,18010861940995E-02 
422	 2,77514330803603E-02 
423	 2,75154782025384E-02 
424	 1,93531515669312E-02 
425	 1,42558207556409E-02 
426	 1,82562616289654E-02 
427	 2,01973530548446E-02 
428	 1,95063963759774E-02 
429	 0,017596884824367 
430	 1,88473811089231E-02 
431	 2,32420015422272E-02 
432	 2,49102537552533E-02 
433	 2,41625789998501E-02 
434	 2,16833884896078E-02 
435	 2,04315725354371E-02 
436	 1,98855883377879E-02 
437	 1,64248440898912E-02 
438	 1,62609608325981E-02 
439	 2,06904705685813E-02 
440	 2,17779876728809E-02 
441	 2,00169027911697E-02 
442	 1,69720716046154E-02 
443	 1,97405933408974E-02 
444	 2,54472052470303E-02 
445	 1,80815537592084E-02 
446	 0,01244747110911 
447	 1,69333547768271E-02 
448	 1,68655545970401E-02 
449	 1,41134510571831E-02 
450	 1,55974625894923E-02 
451	 2,00403014377272E-02 
452	 0,025117537734389 
453	 0,022647977990245 
454	 0,018245091182208 
455	 1,75466159477456E-02 
456	 2,11304119138255E-02 
457	 2,59256600340594E-02 
458	 2,36564225055632E-02 
459	 2,19525394453121E-02 
460	 2,31619467090394E-02 
461	 1,99026981756771E-02 
462	 1,58541845679719E-02 
463	 1,66642385091847E-02 
464	 1,82642449572392E-02 
465	 1,94791580328313E-02 
466	 2,01540911748485E-02 
467	 2,05716050805834E-02 
468	 2,09932545727661E-02 
469	 0,022082583282855 
470	 2,31159606810286E-02 
471	 2,26079993644329E-02 
472	 0,021227015541133 
473	 1,96316065141906E-02 
474	 1,92416468224813E-02 
475	 0,020507043226437 
476	 2,35437333645551E-02 
477	 2,32730405993501E-02 
478	 2,05251553724895E-02 
479	 2,05293118244676E-02 
480	 2,13557603646278E-02 
481	 2,19892255138658E-02 
482	 2,14795190968327E-02 
483	 2,10210489508613E-02 
484	 0,022581658169317 
485	 2,27435387882131E-02 
486	 2,11598602463163E-02 
487	 1,98789856452417E-02 
488	 2,03787952614403E-02 
489	 2,32659847915698E-02 
490	 0,022766330144942 
491	 2,01698854645896E-02 
492	 2,06257467588061E-02 
493	 2,11184184987279E-02 
494	 2,08228099830964E-02 
495	 2,07193263296909E-02 
496	 2,09520310606417E-02 
497	 2,15889782910413E-02 
498	 2,15510348181721E-02 
499	 0,020544552750028 
500	 1,82143509525869E-02 
501	 1,71106274243335E-02 
502	 1,84265903991008E-02 
503	 1,87572225670605E-02 
504	 1,88476461520493E-02 
505	 2,09929084285081E-02 
506	 0,02123435712969 
507	 0,019532572447345 
508	 2,13119521737932E-02 
509	 2,26826937820526E-02 
510	 2,01705146970827E-02 
511	 1,85980243011032E-02 
512	 1,86348372615635E-02 
513	 0,019460936082933 
514	 2,04377979301585E-02 
515	 0,021015726764692 
516	 2,01109483832233E-02 
517	 1,92469328394648E-02 
518	 2,06635647740653E-02 
519	 2,11779940286542E-02 
520	 2,04841618900758E-02 
521	 0,020562632316975 
522	 2,11839477148272E-02 
523	 2,21035352346576E-02 
524	 2,29513986679887E-02 
525	 2,31883392787854E-02 
526	 2,16353054663903E-02 
527	 2,07836619862511E-02 
528	 2,13035196050755E-02 
529	 2,13980227072344E-02 
530	 2,12608024388566E-02 
531	 2,12701218076996E-02 
532	 2,17031259625114E-02 
533	 2,21430387409019E-02 
534	 0,020969129084823 
535	 2,03467203617909E-02 
536	 2,13555187888594E-02 
537	 2,14727919538606E-02 
538	 2,10139767540812E-02 
539	 2,12618516440407E-02 
540	 2,10114432889214E-02 
541	 2,01530631742863E-02 
542	 1,97370840392741E-02 
543	 1,99791546093706E-02 
544	 2,09682879395113E-02 
545	 2,14970548896755E-02 
546	 2,13674913364142E-02 
547	 2,07791821640876E-02 
548	 2,04041362868479E-02 
549	 2,05789379523441E-02 
550	 0,020871672175223 
551	 2,11928134794638E-02 
552	 0,021501262009499 
553	 2,17039245168165E-02 
554	 2,17671279432577E-02 
555	 2,16478781507438E-02 
556	 2,17401940363858E-02 
557	 2,23030806064692E-02 
558	 2,23895765080602E-02 
559	 2,18932724531065E-02 
560	 0,02077689321455 
