Wavelength	BLAVET00256.asd
325	 4,12524252029302E-02 
326	 8,58309914830103E-02 
327	 0,213828367157628 
328	 0,383266076076315 
329	 0,15081985719527 
330	-0,11040673327017 
331	 1,77140637561764E-02 
332	 0,061622617286707 
333	 4,45439542445187E-02 
334	 0,146964780792457 
335	 0,178701793653061 
336	 0,118010173231897 
337	 6,79237852079203E-02 
338	 2,69169401158959E-02 
339	-2,71452693213848E-03 
340	 1,30122084724859E-02 
341	 4,00684503278507E-02 
342	 3,09296935359258E-03 
343	-2,41229317648308E-02 
344	-2,32715402574143E-02 
345	-9,85606714988545E-03 
346	-1,70838842881732E-02 
347	-6,42613617818431E-02 
348	-0,023467260256989 
349	 6,31003662820452E-02 
350	 3,48495115454061E-02 
351	 3,25899026860547E-02 
352	 8,52576993289363E-02 
353	 1,87398549470057E-02 
354	-4,19617327926503E-02 
355	 4,06104516517288E-02 
356	 6,77154009706708E-02 
357	 2,71799633768234E-02 
358	 8,44197750755982E-03 
359	 7,19812477880826E-03 
360	 2,03659890174086E-02 
361	 3,17350377877259E-02 
362	 3,97961216537412E-02 
363	 0,048671462881741 
364	 3,70139416182132E-02 
365	 1,11920454251109E-02 
366	 1,51319777903944E-02 
367	 3,45721045881538E-02 
368	 5,48357160477874E-02 
369	 4,47679670492243E-02 
370	 1,21440864067366E-02 
371	-0,01960301720651 
372	-3,67548193335917E-02 
373	-2,92583119714521E-02 
374	 0,028827893202298 
375	 5,12664475303311E-02 
376	-1,44771240478026E-02 
377	-1,57479329832601E-02 
378	 2,78165235143361E-02 
379	 2,21913216236024E-02 
380	 0,014327205298556 
381	 1,70774250395107E-02 
382	 1,84176274914479E-02 
383	 2,26630469233617E-02 
384	 3,33982329651665E-02 
385	 0,044201897079565 
386	 4,67388963809571E-02 
387	 2,11714334657826E-02 
388	 1,16786560702113E-02 
389	 3,16324792960831E-02 
390	 2,85584697965085E-02 
391	 1,85394502038641E-02 
392	 2,53124994518066E-02 
393	 1,91812417434267E-02 
394	 3,3081650922375E-03 
395	 4,7612911539205E-03 
396	 0,013904211182472 
397	 2,40716823379236E-02 
398	 2,69716221775099E-02 
399	 2,49635486237842E-02 
400	 0,023170525103419 
401	 2,45731272279335E-02 
402	 0,026116605436962 
403	 1,11823829690194E-02 
404	 5,99651251777812E-03 
405	 2,49624810708945E-02 
406	 2,40216769413609E-02 
407	 1,30670607567808E-02 
408	 2,59971273001259E-02 
409	 2,86902704015097E-02 
410	 1,61808416712291E-02 
411	 0,013180427389967 
412	 1,51165305752132E-02 
413	 1,65656620440022E-02 
414	 2,19252858489471E-02 
415	 2,70977166475386E-02 
416	 1,99920583408791E-02 
417	 1,53160067884274E-02 
418	 1,81207453566178E-02 
419	 1,73031914797892E-02 
420	 0,015970108076024 
421	 1,91986285354815E-02 
422	 0,019497698443233 
423	 1,74282055914474E-02 
424	 2,05632599582567E-02 
425	 2,38232993475641E-02 
426	 2,38335621822585E-02 
427	 1,90055857412429E-02 
428	 1,43203119227665E-02 
429	 1,93883079007737E-02 
430	 1,92220622740696E-02 
431	 1,28599732910835E-02 
432	 1,61322278692205E-02 
433	 2,16532277622896E-02 
434	 0,022411375252006 
435	 2,25710887226255E-02 
436	 2,22982178632087E-02 
437	 2,01635324042467E-02 
438	 1,78961366027692E-02 
439	 1,67872530062852E-02 
440	 0,019370005838611 
441	 2,21360191498908E-02 
442	 2,06500054505972E-02 
443	 1,77528197507646E-02 
444	 1,53924370178379E-02 
445	 1,70428242769131E-02 
446	 0,020224448325988 
447	 2,27699588526254E-02 
448	 2,08644471156765E-02 
449	 0,017650479324523 
450	 2,01331064386014E-02 
451	 2,14399192603316E-02 
452	 1,97636174925338E-02 
453	 1,66093075995582E-02 
454	 1,54288525036237E-02 
455	 1,90736439222611E-02 
456	 2,21127422712744E-02 
457	 2,25943721956835E-02 
458	 1,76091609596631E-02 
459	 1,76140201472858E-02 
460	 2,51354846780831E-02 
461	 2,49470151381703E-02 
462	 2,09511053694585E-02 
463	 2,02241182042088E-02 
464	 2,12097059965523E-02 
465	 2,33297393157674E-02 
466	 2,59962583410128E-02 
467	 2,60392133578747E-02 
468	 2,20369789040154E-02 
469	 0,021264999659466 
470	 2,27738104974611E-02 
471	 2,23131268521649E-02 
472	 2,30436709436691E-02 
473	 2,49108072443457E-02 
474	 2,32834431520726E-02 
475	 2,13820197901626E-02 
476	 2,24494896404639E-02 
477	 2,03532233301924E-02 
478	 1,70971385097791E-02 
479	 2,20466853007515E-02 
480	 0,02481304268392 
481	 2,12737712992624E-02 
482	 1,85725938594073E-02 
483	 1,87540361749814E-02 
484	 2,36141408523232E-02 
485	 2,45088449369391E-02 
486	 2,13859201808615E-02 
487	 2,40279456861599E-02 
488	 2,63579048813776E-02 
489	 2,40166878870704E-02 
490	 2,26737521467654E-02 
491	 2,23613469088095E-02 
