Wavelength	GRA-VIE-00050.asd
325	 0,205028354386824 
326	 0,409834368117754 
327	 0,417222641563431 
328	 0,188500552621884 
329	 0,151437110517614 
330	 0,188004187954982 
331	 0,246526082987941 
332	 0,303687229052466 
333	 0,325630892460037 
334	 0,256638234086975 
335	 0,236149612636268 
336	 0,267274254791655 
337	 0,238508951792945 
338	 0,181905498997837 
339	 0,14191328016588 
340	 8,30005386484165E-02 
341	 4,09065978566983E-02 
342	 9,89234728048222E-02 
343	 0,121850622642045 
344	 7,18622330821437E-02 
345	 6,46032081822201E-02 
346	 8,39960038581852E-02 
347	 0,108462411018903 
348	 0,163674683567256 
349	 0,20661881557711 
350	 0,113351914321136 
351	 6,08645590806344E-02 
352	 8,16496094510678E-02 
353	 4,59774844176763E-02 
354	 1,77406088587115E-02 
355	 8,18822083244466E-02 
356	 9,03039968176055E-02 
357	 0,055256964566134 
358	 7,49396462180894E-02 
359	 0,111155171826777 
360	 0,134633236863731 
361	 9,44920463787853E-02 
362	 3,86259486510572E-02 
363	 3,68199546085539E-02 
364	 4,58188447917317E-02 
365	 5,47162344753989E-02 
366	 6,38001601977933E-02 
367	 7,64798076875099E-02 
368	 9,18192450289661E-02 
369	 9,43318675096142E-02 
370	 8,68672918924798E-02 
371	 7,68968578095491E-02 
372	 6,69717699885155E-02 
373	 5,84885434141146E-02 
374	 4,91340722976999E-02 
375	 4,76320760736528E-02 
376	 5,90308882060121E-02 
377	 6,32311139833167E-02 
378	 0,063315789969374 
379	 7,34530736999437E-02 
380	 7,85734942718453E-02 
381	 7,49782913907394E-02 
382	 0,072599185598528 
383	 0,063615501666943 
384	 4,32910597221013E-02 
385	 5,03642970460846E-02 
386	 7,37724181544144E-02 
387	 6,84993431384258E-02 
388	 6,34874071241542E-02 
389	 6,79910283208898E-02 
390	 0,070355250384642 
391	 6,74995342629627E-02 
392	 5,74487539897547E-02 
393	 5,97705404506225E-02 
394	 7,10168097396127E-02 
395	 6,92169530448674E-02 
396	 6,50903152268709E-02 
397	 6,38702104037549E-02 
398	 5,77393648242983E-02 
399	 5,38121764050995E-02 
400	 6,36475571095648E-02 
401	 6,68417983480091E-02 
402	 6,12610602376887E-02 
403	 0,059349206690784 
404	 6,10815932974554E-02 
405	 0,065179686442958 
406	 6,15292742147704E-02 
407	 5,53023278056294E-02 
408	 5,93104820621196E-02 
409	 6,30003302369379E-02 
410	 6,44983340957212E-02 
411	 7,06433103725554E-02 
412	 7,72451274010928E-02 
413	 8,01742955704702E-02 
414	 7,56325978203758E-02 
415	 6,67373988794038E-02 
416	 6,23642531614387E-02 
417	 6,07935627492903E-02 
418	 6,12577283195072E-02 
419	 6,32741257449069E-02 
420	 6,37041846917966E-02 
421	 5,88798687567918E-02 
422	 6,00590909176003E-02 
423	 6,64098964529837E-02 
424	 6,69688486284044E-02 
425	 6,42751993599131E-02 
426	 0,060619851653062 
427	 6,12907343797746E-02 
428	 6,57417655493287E-02 
429	 7,21795340832073E-02 
430	 7,36859433011216E-02 
431	 6,92790488645087E-02 
432	 6,42703083861706E-02 
433	 6,29775598606841E-02 
434	 6,83898933131591E-02 
435	 6,99944382605255E-02 
436	 6,78522948948067E-02 
437	 6,67693962034962E-02 
438	 6,80319484409964E-02 
439	 7,16026080988332E-02 
440	 0,073169687260401 
441	 7,22589994698382E-02 
442	 0,068886198697465 
443	 6,64693865298969E-02 
444	 6,59364904677424E-02 
445	 6,68082128210381E-02 
446	 6,71439581830316E-02 
447	 0,066100414650884 
448	 6,77452600697536E-02 
449	 7,09748347362385E-02 
450	 7,30078799043505E-02 
451	 0,072639881158036 
452	 7,03426239611138E-02 
453	 6,98668127383348E-02 
454	 7,17792034690771E-02 
455	 7,60471170316638E-02 
456	 7,63215350522948E-02 
457	 7,34559067906152E-02 
458	 7,32570648625889E-02 
459	 7,27676881716482E-02 
460	 7,14967255675822E-02 
461	 7,34734027012628E-02 
462	 7,66085923062666E-02 
463	 7,77005286465463E-02 
464	 7,67248885278303E-02 
465	 7,49364258020568E-02 
466	 7,69985315018589E-02 
467	 7,80367969359529E-02 
468	 7,52241578509781E-02 
469	 7,37686557960491E-02 
470	 7,44108120207739E-02 
471	 7,72790296839254E-02 
472	 7,82769915786266E-02 
473	 7,69752600138419E-02 
474	 7,93589476319729E-02 
475	 8,02892235327025E-02 
476	 7,48751847094121E-02 
477	 7,39165337572953E-02 
478	 7,73343742831828E-02 
479	 7,86745218295995E-02 
480	 7,92480156607835E-02 
481	 7,95317083005443E-02 
482	 7,96757624392015E-02 
483	 7,99310509514395E-02 
484	 8,06661062017723E-02 
485	 7,95935267996691E-02 
486	 7,72322126520952E-02 
487	 7,76361333716877E-02 
488	 7,95943246611001E-02 
489	 8,19871477773565E-02 
490	 8,39706856191496E-02 
491	 0,084809438183486 
492	 8,32833485836147E-02 
493	 8,17850158438806E-02 
494	 8,14313228632881E-02 
495	 8,26115865457221E-02 
496	 8,38504305238695E-02 
497	 8,35188970366764E-02 
498	 0,084257683232917 
499	 0,085697295769781 
500	 8,46950553946822E-02 
501	 8,44582425135724E-02 
502	 8,64190417472528E-02 
